,Channel,bout_length,No,Sex,Rep
756,adj_Monitor59_ch10,34.97938144329897,55690,F,1
758,adj_Monitor59_ch11,31.3375,55690,F,1
760,adj_Monitor59_ch12,33.703125,55690,F,1
762,adj_Monitor59_ch13,36.01724137931034,55690,F,1
764,adj_Monitor59_ch14,106.23333333333333,55690,F,1
766,adj_Monitor59_ch17,30.098591549295776,55690,F,1
768,adj_Monitor59_ch18,57.09090909090909,55690,F,1
770,adj_Monitor59_ch19,72.07692307692308,55690,F,1
772,adj_Monitor59_ch2,74.59677419354838,55690,F,1
774,adj_Monitor59_ch20,18.872093023255815,55690,F,1
776,adj_Monitor59_ch21,64.26666666666667,55690,F,1
778,adj_Monitor59_ch22,42.07272727272727,55690,F,1
780,adj_Monitor59_ch23,93.06451612903226,55690,F,1
782,adj_Monitor59_ch24,148.0909090909091,55690,F,1
784,adj_Monitor59_ch25,30.5875,55690,F,1
786,adj_Monitor59_ch26,40.34920634920635,55690,F,1
788,adj_Monitor59_ch27,30.467532467532468,55690,F,1
790,adj_Monitor59_ch28,76.2439024390244,55690,F,1
792,adj_Monitor59_ch29,87.8108108108108,55690,F,1
794,adj_Monitor59_ch3,61.53703703703704,55690,F,1
796,adj_Monitor59_ch30,59.791666666666664,55690,F,1
798,adj_Monitor59_ch31,71.05,55690,F,1
800,adj_Monitor59_ch32,27.70731707317073,55690,F,1
802,adj_Monitor59_ch4,53.266666666666666,55690,F,1
804,adj_Monitor59_ch5,68.09756097560975,55690,F,1
806,adj_Monitor59_ch6,69.37209302325581,55690,F,1
808,adj_Monitor59_ch7,53.88,55690,F,1
810,adj_Monitor59_ch8,43.507936507936506,55690,F,1
812,adj_Monitor59_ch9,36.35820895522388,55690,F,1
814,adj_Monitor5_ch1,25.228915662650603,80387,F,1
816,adj_Monitor5_ch10,42.73076923076923,80387,F,1
818,adj_Monitor5_ch11,57.067796610169495,80387,F,1
820,adj_Monitor5_ch12,40.44871794871795,80387,F,1
822,adj_Monitor5_ch13,110.86486486486487,80387,F,1
824,adj_Monitor5_ch14,235.7826086956522,80387,F,1
826,adj_Monitor5_ch15,24.154545454545456,80387,F,1
828,adj_Monitor5_ch16,21.704,80387,F,1
830,adj_Monitor5_ch17,59.02,80387,F,1
832,adj_Monitor5_ch18,47.666666666666664,80387,F,1
834,adj_Monitor5_ch19,28.5,80387,F,1
836,adj_Monitor5_ch2,29.614583333333332,80387,F,1
838,adj_Monitor5_ch20,29.116883116883116,80387,F,1
840,adj_Monitor5_ch21,24.254545454545454,80387,F,1
842,adj_Monitor5_ch22,167.4857142857143,80387,F,1
844,adj_Monitor5_ch23,67.21428571428571,80387,F,1
846,adj_Monitor5_ch24,34.20779220779221,80387,F,1
848,adj_Monitor5_ch25,52.2,80387,F,1
850,adj_Monitor5_ch26,39.84375,80387,F,1
852,adj_Monitor5_ch27,18.98230088495575,80387,F,1
854,adj_Monitor5_ch28,35.638888888888886,80387,F,1
856,adj_Monitor5_ch3,33.845238095238095,80387,F,1
858,adj_Monitor5_ch30,26.670454545454547,80387,F,1
860,adj_Monitor5_ch31,24.428571428571427,80387,F,1
862,adj_Monitor5_ch32,35.38095238095238,80387,F,1
864,adj_Monitor5_ch4,66.93103448275862,80387,F,1
866,adj_Monitor5_ch5,28.786516853932586,80387,F,1
868,adj_Monitor5_ch6,25.150537634408604,80387,F,1
870,adj_Monitor5_ch7,18.92233009708738,80387,F,1
872,adj_Monitor5_ch8,62.19672131147541,80387,F,1
874,adj_Monitor5_ch9,61.30909090909091,80387,F,1
876,adj_Monitor60_ch1,50.38297872340426,66945,M,1
878,adj_Monitor60_ch10,55.17741935483871,66945,M,1
880,adj_Monitor60_ch11,48.41818181818182,66945,M,1
882,adj_Monitor60_ch12,46.540983606557376,66945,M,1
884,adj_Monitor60_ch13,27.8659793814433,66945,M,1
886,adj_Monitor60_ch14,67.62857142857143,66945,M,1
888,adj_Monitor60_ch15,38.306451612903224,66945,M,1
890,adj_Monitor60_ch16,52.233333333333334,66945,M,1
892,adj_Monitor60_ch17,72.93442622950819,66945,M,1
894,adj_Monitor60_ch18,42.015625,66945,M,1
896,adj_Monitor60_ch19,33.01219512195122,66945,M,1
898,adj_Monitor60_ch2,66.13636363636364,66945,M,1
900,adj_Monitor60_ch20,105.54838709677419,66945,M,1
902,adj_Monitor60_ch21,95.63636363636364,66945,M,1
904,adj_Monitor60_ch22,82.73170731707317,66945,M,1
906,adj_Monitor60_ch23,53.851851851851855,66945,M,1
908,adj_Monitor60_ch25,72.14492753623189,66945,M,1
910,adj_Monitor60_ch26,61.32142857142857,66945,M,1
912,adj_Monitor60_ch27,57.0,66945,M,1
914,adj_Monitor60_ch28,57.586666666666666,66945,M,1
916,adj_Monitor60_ch29,41.55714285714286,66945,M,1
918,adj_Monitor60_ch3,67.61538461538461,66945,M,1
920,adj_Monitor60_ch30,34.30379746835443,66945,M,1
922,adj_Monitor60_ch31,114.35897435897436,66945,M,1
924,adj_Monitor60_ch32,33.45454545454545,66945,M,1
926,adj_Monitor60_ch4,47.5,66945,M,1
928,adj_Monitor60_ch5,66.52112676056338,66945,M,1
930,adj_Monitor60_ch6,57.493506493506494,66945,M,1
932,adj_Monitor60_ch7,55.971830985915496,66945,M,1
934,adj_Monitor60_ch8,50.810344827586206,66945,M,1
936,adj_Monitor60_ch9,63.07017543859649,66945,M,1
938,adj_Monitor63_ch1,30.796610169491526,56014,F,1
940,adj_Monitor63_ch10,40.763636363636365,56014,F,1
942,adj_Monitor63_ch11,55.55555555555556,56014,F,1
944,adj_Monitor63_ch12,62.333333333333336,56014,F,1
946,adj_Monitor63_ch13,52.26190476190476,56014,F,1
948,adj_Monitor63_ch14,79.36666666666666,56014,F,1
950,adj_Monitor63_ch15,30.7027027027027,56014,F,1
952,adj_Monitor63_ch16,23.105263157894736,56014,F,1
954,adj_Monitor63_ch17,26.73913043478261,56014,F,1
956,adj_Monitor63_ch18,35.4390243902439,56014,F,1
958,adj_Monitor63_ch19,27.62,56014,F,1
960,adj_Monitor63_ch2,66.70270270270271,56014,F,1
962,adj_Monitor63_ch20,84.78571428571429,56014,F,1
964,adj_Monitor63_ch21,23.042857142857144,56014,F,1
966,adj_Monitor63_ch22,76.03703703703704,56014,F,1
968,adj_Monitor63_ch23,33.015151515151516,56014,F,1
970,adj_Monitor63_ch24,23.09722222222222,56014,F,1
972,adj_Monitor63_ch25,23.758064516129032,56014,F,1
974,adj_Monitor63_ch26,50.59574468085106,56014,F,1
976,adj_Monitor63_ch27,35.095238095238095,56014,F,1
978,adj_Monitor63_ch28,29.916666666666668,56014,F,1
980,adj_Monitor63_ch29,90.66666666666667,56014,F,1
982,adj_Monitor63_ch3,41.13725490196079,56014,F,1
984,adj_Monitor63_ch30,43.282051282051285,56014,F,1
986,adj_Monitor63_ch31,82.88888888888889,56014,F,1
988,adj_Monitor63_ch32,22.681818181818183,56014,F,1
990,adj_Monitor63_ch4,54.813559322033896,56014,F,1
992,adj_Monitor63_ch5,60.8,56014,F,1
994,adj_Monitor63_ch6,25.52542372881356,56014,F,1
996,adj_Monitor63_ch7,93.56756756756756,56014,F,1
998,adj_Monitor63_ch8,42.78260869565217,56014,F,1
1000,adj_Monitor63_ch9,73.63333333333334,56014,F,1
1002,adj_Monitor67_ch1,19.01904761904762,57713,F,1
1004,adj_Monitor67_ch10,19.59036144578313,57713,F,1
1006,adj_Monitor67_ch11,13.439024390243903,57713,F,1
1008,adj_Monitor67_ch12,156.72727272727272,57713,F,1
1010,adj_Monitor67_ch13,47.755102040816325,57713,F,1
1012,adj_Monitor67_ch14,22.3768115942029,57713,F,1
1014,adj_Monitor67_ch15,25.054347826086957,57713,F,1
1016,adj_Monitor67_ch16,21.253333333333334,57713,F,1
1018,adj_Monitor67_ch17,21.056338028169016,57713,F,1
1020,adj_Monitor67_ch18,18.515625,57713,F,1
1022,adj_Monitor67_ch19,33.859375,57713,F,1
1024,adj_Monitor67_ch2,19.866666666666667,57713,F,1
1026,adj_Monitor67_ch20,35.60655737704918,57713,F,1
1028,adj_Monitor67_ch21,17.43820224719101,57713,F,1
1030,adj_Monitor67_ch22,32.06944444444444,57713,F,1
1032,adj_Monitor67_ch23,42.535714285714285,57713,F,1
1034,adj_Monitor67_ch24,20.21794871794872,57713,F,1
1036,adj_Monitor67_ch25,30.814814814814813,57713,F,1
1038,adj_Monitor67_ch26,21.8,57713,F,1
1040,adj_Monitor67_ch27,23.61038961038961,57713,F,1
1042,adj_Monitor67_ch28,30.670731707317074,57713,F,1
1044,adj_Monitor67_ch29,24.246913580246915,57713,F,1
1046,adj_Monitor67_ch3,28.675324675324674,57713,F,1
1048,adj_Monitor67_ch30,24.597014925373134,57713,F,1
1050,adj_Monitor67_ch31,69.60975609756098,57713,F,1
1052,adj_Monitor67_ch32,22.115942028985508,57713,F,1
1054,adj_Monitor67_ch4,32.660377358490564,57713,F,1
1056,adj_Monitor67_ch5,22.253164556962027,57713,F,1
1058,adj_Monitor67_ch6,18.322580645161292,57713,F,1
1060,adj_Monitor67_ch7,26.52777777777778,57713,F,1
1062,adj_Monitor67_ch8,21.829268292682926,57713,F,1
1064,adj_Monitor67_ch9,33.82539682539682,57713,F,1
1066,adj_Monitor6_ch1,56.24242424242424,53328,F,1
1068,adj_Monitor6_ch10,36.97222222222222,53328,F,1
1070,adj_Monitor6_ch11,68.55882352941177,53328,F,1
1072,adj_Monitor6_ch12,37.19230769230769,53328,F,1
1074,adj_Monitor6_ch13,73.26923076923077,53328,F,1
1076,adj_Monitor6_ch14,53.7,53328,F,1
1078,adj_Monitor6_ch15,66.46666666666667,53328,F,1
1080,adj_Monitor6_ch16,42.458333333333336,53328,F,1
1082,adj_Monitor6_ch17,50.857142857142854,53328,F,1
1084,adj_Monitor6_ch18,49.892857142857146,53328,F,1
1086,adj_Monitor6_ch2,32.91111111111111,53328,F,1
1088,adj_Monitor6_ch20,50.8125,53328,F,1
1090,adj_Monitor6_ch21,132.06666666666666,53328,F,1
1092,adj_Monitor6_ch22,28.06153846153846,53328,F,1
1094,adj_Monitor6_ch23,57.30769230769231,53328,F,1
1096,adj_Monitor6_ch24,22.694444444444443,53328,F,1
1098,adj_Monitor6_ch25,99.53846153846153,53328,F,1
1100,adj_Monitor6_ch26,15.32,53328,F,1
1102,adj_Monitor6_ch27,30.74,53328,F,1
1104,adj_Monitor6_ch28,38.21875,53328,F,1
1106,adj_Monitor6_ch29,33.96923076923077,53328,F,1
1108,adj_Monitor6_ch3,66.52777777777777,53328,F,1
1110,adj_Monitor6_ch30,23.28846153846154,53328,F,1
1112,adj_Monitor6_ch31,47.29032258064516,53328,F,1
1114,adj_Monitor6_ch32,29.634146341463413,53328,F,1
1116,adj_Monitor6_ch4,19.945205479452056,53328,F,1
1118,adj_Monitor6_ch5,44.389830508474574,53328,F,1
1120,adj_Monitor6_ch6,29.763157894736842,53328,F,1
1122,adj_Monitor6_ch7,55.81578947368421,53328,F,1
1124,adj_Monitor6_ch8,17.767857142857142,53328,F,1
1126,adj_Monitor6_ch9,53.282051282051285,53328,F,1
1128,adj_Monitor72_ch1,34.31818181818182,66945,F,1
1130,adj_Monitor72_ch10,54.19565217391305,66945,F,1
1132,adj_Monitor72_ch11,60.44186046511628,66945,F,1
1134,adj_Monitor72_ch12,56.77272727272727,66945,F,1
1136,adj_Monitor72_ch13,57.51063829787234,66945,F,1
1138,adj_Monitor72_ch14,37.55223880597015,66945,F,1
1140,adj_Monitor72_ch15,28.184615384615384,66945,F,1
1142,adj_Monitor72_ch16,62.907407407407405,66945,F,1
1144,adj_Monitor72_ch17,105.22222222222223,66945,F,1
1146,adj_Monitor72_ch18,40.43396226415094,66945,F,1
1148,adj_Monitor72_ch19,50.666666666666664,66945,F,1
1150,adj_Monitor72_ch2,46.45762711864407,66945,F,1
1152,adj_Monitor72_ch20,47.44776119402985,66945,F,1
1154,adj_Monitor72_ch21,34.405797101449274,66945,F,1
1156,adj_Monitor72_ch22,64.17777777777778,66945,F,1
1158,adj_Monitor72_ch23,71.04545454545455,66945,F,1
1160,adj_Monitor72_ch24,33.111111111111114,66945,F,1
1162,adj_Monitor72_ch25,41.80392156862745,66945,F,1
1164,adj_Monitor72_ch26,43.935483870967744,66945,F,1
1166,adj_Monitor72_ch27,82.92682926829268,66945,F,1
1168,adj_Monitor72_ch28,70.37142857142857,66945,F,1
1170,adj_Monitor72_ch29,31.548387096774192,66945,F,1
1172,adj_Monitor72_ch3,33.15714285714286,66945,F,1
1174,adj_Monitor72_ch30,42.86666666666667,66945,F,1
1176,adj_Monitor72_ch31,32.61643835616438,66945,F,1
1178,adj_Monitor72_ch32,47.266666666666666,66945,F,1
1180,adj_Monitor72_ch4,91.59375,66945,F,1
1182,adj_Monitor72_ch5,32.04938271604938,66945,F,1
1184,adj_Monitor72_ch6,52.892857142857146,66945,F,1
1186,adj_Monitor72_ch7,59.225,66945,F,1
1188,adj_Monitor72_ch8,33.32835820895522,66945,F,1
1190,adj_Monitor72_ch9,49.319148936170215,66945,F,1
1192,adj_Monitor73_ch1,58.18181818181818,57380,F,1
1194,adj_Monitor73_ch10,49.421052631578945,57380,F,1
1196,adj_Monitor73_ch11,28.307692307692307,57380,F,1
1198,adj_Monitor73_ch12,30.078125,57380,F,1
1200,adj_Monitor73_ch13,91.54545454545455,57380,F,1
1202,adj_Monitor73_ch14,71.46511627906976,57380,F,1
1204,adj_Monitor73_ch15,43.732142857142854,57380,F,1
1206,adj_Monitor73_ch16,65.89473684210526,57380,F,1
1208,adj_Monitor73_ch17,29.785714285714285,57380,F,1
1210,adj_Monitor73_ch18,37.49122807017544,57380,F,1
1212,adj_Monitor73_ch19,41.28,57380,F,1
1214,adj_Monitor73_ch2,46.6031746031746,57380,F,1
1216,adj_Monitor73_ch20,93.48571428571428,57380,F,1
1218,adj_Monitor73_ch21,47.1063829787234,57380,F,1
1220,adj_Monitor73_ch22,55.979166666666664,57380,F,1
1222,adj_Monitor73_ch23,30.46511627906977,57380,F,1
1224,adj_Monitor73_ch24,40.982142857142854,57380,F,1
1226,adj_Monitor73_ch25,49.723404255319146,57380,F,1
1228,adj_Monitor73_ch26,69.26315789473684,57380,F,1
1230,adj_Monitor73_ch27,26.934426229508198,57380,F,1
1232,adj_Monitor73_ch28,104.12903225806451,57380,F,1
1234,adj_Monitor73_ch29,35.885714285714286,57380,F,1
1236,adj_Monitor73_ch3,54.98245614035088,57380,F,1
1238,adj_Monitor73_ch30,18.009615384615383,57380,F,1
1240,adj_Monitor73_ch31,7.705882352941177,57380,F,1
1242,adj_Monitor73_ch32,52.45454545454545,57380,F,1
1244,adj_Monitor73_ch4,99.5,57380,F,1
1246,adj_Monitor73_ch5,72.97435897435898,57380,F,1
1248,adj_Monitor73_ch6,43.55357142857143,57380,F,1
1250,adj_Monitor73_ch7,68.5952380952381,57380,F,1
1252,adj_Monitor73_ch8,55.6530612244898,57380,F,1
1254,adj_Monitor73_ch9,26.15625,57380,F,1
1256,adj_Monitor75_ch1,264.125,55690,M,1
1258,adj_Monitor75_ch10,79.20408163265306,55690,M,1
1260,adj_Monitor75_ch11,32.65432098765432,55690,M,1
1262,adj_Monitor75_ch12,81.06976744186046,55690,M,1
1264,adj_Monitor75_ch14,121.3529411764706,55690,M,1
1266,adj_Monitor75_ch15,56.01724137931034,55690,M,1
1268,adj_Monitor75_ch16,61.16279069767442,55690,M,1
1270,adj_Monitor75_ch17,95.75757575757575,55690,M,1
1272,adj_Monitor75_ch18,49.44827586206897,55690,M,1
1274,adj_Monitor75_ch19,38.88059701492537,55690,M,1
1276,adj_Monitor75_ch2,41.88732394366197,55690,M,1
1278,adj_Monitor75_ch20,41.225352112676056,55690,M,1
1280,adj_Monitor75_ch21,39.949367088607595,55690,M,1
1282,adj_Monitor75_ch22,81.8936170212766,55690,M,1
1284,adj_Monitor75_ch24,63.61971830985915,55690,M,1
1286,adj_Monitor75_ch25,181.44444444444446,55690,M,1
1288,adj_Monitor75_ch26,55.8448275862069,55690,M,1
1290,adj_Monitor75_ch27,50.4,55690,M,1
1292,adj_Monitor75_ch28,76.13157894736842,55690,M,1
1294,adj_Monitor75_ch29,92.66,55690,M,1
1296,adj_Monitor75_ch3,126.83870967741936,55690,M,1
1298,adj_Monitor75_ch30,41.421052631578945,55690,M,1
1300,adj_Monitor75_ch32,34.362637362637365,55690,M,1
1302,adj_Monitor75_ch4,56.55555555555556,55690,M,1
1304,adj_Monitor75_ch5,35.33783783783784,55690,M,1
1306,adj_Monitor75_ch6,42.451219512195124,55690,M,1
1308,adj_Monitor75_ch7,33.83582089552239,55690,M,1
1310,adj_Monitor75_ch8,36.51851851851852,55690,M,1
1312,adj_Monitor75_ch9,47.983333333333334,55690,M,1
1314,adj_Monitor77_ch1,31.735849056603772,64498,F,1
1316,adj_Monitor77_ch10,61.388888888888886,64498,F,1
1318,adj_Monitor77_ch11,18.745098039215687,64498,F,1
1320,adj_Monitor77_ch12,39.847457627118644,64498,F,1
1322,adj_Monitor77_ch13,25.015625,64498,F,1
1324,adj_Monitor77_ch14,18.036363636363635,64498,F,1
1326,adj_Monitor77_ch15,20.069767441860463,64498,F,1
1328,adj_Monitor77_ch16,35.45454545454545,64498,F,1
1330,adj_Monitor77_ch17,16.671875,64498,F,1
1332,adj_Monitor77_ch18,31.46875,64498,F,1
1334,adj_Monitor77_ch19,20.580645161290324,64498,F,1
1336,adj_Monitor77_ch2,29.370967741935484,64498,F,1
1338,adj_Monitor77_ch20,33.264150943396224,64498,F,1
1340,adj_Monitor77_ch21,62.369565217391305,64498,F,1
1342,adj_Monitor77_ch22,55.806451612903224,64498,F,1
1344,adj_Monitor77_ch23,54.2,64498,F,1
1346,adj_Monitor77_ch24,36.359375,64498,F,1
1348,adj_Monitor77_ch25,45.44642857142857,64498,F,1
1350,adj_Monitor77_ch26,20.828125,64498,F,1
1352,adj_Monitor77_ch27,106.4,64498,F,1
1354,adj_Monitor77_ch28,24.044776119402986,64498,F,1
1356,adj_Monitor77_ch29,46.6,64498,F,1
1358,adj_Monitor77_ch3,40.787234042553195,64498,F,1
1360,adj_Monitor77_ch30,15.764705882352942,64498,F,1
1362,adj_Monitor77_ch31,20.384615384615383,64498,F,1
1364,adj_Monitor77_ch32,17.013513513513512,64498,F,1
1366,adj_Monitor77_ch4,12.906666666666666,64498,F,1
1368,adj_Monitor77_ch5,23.446428571428573,64498,F,1
1370,adj_Monitor77_ch6,28.43859649122807,64498,F,1
1372,adj_Monitor77_ch7,27.160714285714285,64498,F,1
1374,adj_Monitor77_ch8,15.609375,64498,F,1
1376,adj_Monitor77_ch9,42.95348837209303,64498,F,1
1378,adj_Monitor7_ch1,63.17948717948718,TRiPsc,F,1
1380,adj_Monitor7_ch10,26.61904761904762,TRiPsc,F,1
1382,adj_Monitor7_ch11,71.52272727272727,TRiPsc,F,1
1384,adj_Monitor7_ch12,62.82857142857143,TRiPsc,F,1
1386,adj_Monitor7_ch13,41.82692307692308,TRiPsc,F,1
1388,adj_Monitor7_ch14,26.857142857142858,TRiPsc,F,1
1390,adj_Monitor7_ch15,34.35,TRiPsc,F,1
1392,adj_Monitor7_ch16,37.08955223880597,TRiPsc,F,1
1394,adj_Monitor7_ch17,17.440860215053764,TRiPsc,F,1
1396,adj_Monitor7_ch18,26.06024096385542,TRiPsc,F,1
1398,adj_Monitor7_ch19,44.32786885245902,TRiPsc,F,1
1400,adj_Monitor7_ch2,26.311475409836067,TRiPsc,F,1
1402,adj_Monitor7_ch20,33.542857142857144,TRiPsc,F,1
1404,adj_Monitor7_ch21,27.406593406593405,TRiPsc,F,1
1406,adj_Monitor7_ch22,41.77777777777778,TRiPsc,F,1
1408,adj_Monitor7_ch23,23.057971014492754,TRiPsc,F,1
1410,adj_Monitor7_ch24,48.3421052631579,TRiPsc,F,1
1412,adj_Monitor7_ch25,24.07608695652174,TRiPsc,F,1
1414,adj_Monitor7_ch26,25.239436619718308,TRiPsc,F,1
1416,adj_Monitor7_ch27,35.673469387755105,TRiPsc,F,1
1418,adj_Monitor7_ch28,43.81481481481482,TRiPsc,F,1
1420,adj_Monitor7_ch29,20.674698795180724,TRiPsc,F,1
1422,adj_Monitor7_ch3,43.63157894736842,TRiPsc,F,1
1424,adj_Monitor7_ch30,25.84,TRiPsc,F,1
1426,adj_Monitor7_ch31,38.517857142857146,TRiPsc,F,1
1428,adj_Monitor7_ch32,42.228070175438596,TRiPsc,F,1
1430,adj_Monitor7_ch4,32.06944444444444,TRiPsc,F,1
1432,adj_Monitor7_ch5,18.91578947368421,TRiPsc,F,1
1434,adj_Monitor7_ch6,27.6,TRiPsc,F,1
1436,adj_Monitor7_ch7,29.575342465753426,TRiPsc,F,1
1438,adj_Monitor7_ch8,66.3076923076923,TRiPsc,F,1
1440,adj_Monitor7_ch9,29.850746268656717,TRiPsc,F,1
1442,adj_Monitor8_ch1,31.958904109589042,56014,M,1
1444,adj_Monitor8_ch10,36.55555555555556,56014,M,1
1446,adj_Monitor8_ch11,38.18840579710145,56014,M,1
1448,adj_Monitor8_ch12,23.717391304347824,56014,M,1
1450,adj_Monitor8_ch13,33.205882352941174,56014,M,1
1452,adj_Monitor8_ch14,39.52238805970149,56014,M,1
1454,adj_Monitor8_ch15,58.21311475409836,56014,M,1
1456,adj_Monitor8_ch16,48.18,56014,M,1
1458,adj_Monitor8_ch17,23.77659574468085,56014,M,1
1460,adj_Monitor8_ch18,24.826666666666668,56014,M,1
1462,adj_Monitor8_ch19,63.80952380952381,56014,M,1
1464,adj_Monitor8_ch2,30.931506849315067,56014,M,1
1466,adj_Monitor8_ch20,56.64705882352941,56014,M,1
1468,adj_Monitor8_ch21,37.43939393939394,56014,M,1
1470,adj_Monitor8_ch22,49.8,56014,M,1
1472,adj_Monitor8_ch23,25.793650793650794,56014,M,1
1474,adj_Monitor8_ch24,39.73913043478261,56014,M,1
1476,adj_Monitor8_ch25,99.96969696969697,56014,M,1
1478,adj_Monitor8_ch26,23.03846153846154,56014,M,1
1480,adj_Monitor8_ch27,33.96551724137931,56014,M,1
1482,adj_Monitor8_ch28,31.15068493150685,56014,M,1
1484,adj_Monitor8_ch29,40.806451612903224,56014,M,1
1486,adj_Monitor8_ch3,30.102941176470587,56014,M,1
1488,adj_Monitor8_ch30,46.57377049180328,56014,M,1
1490,adj_Monitor8_ch31,34.311688311688314,56014,M,1
1492,adj_Monitor8_ch32,42.23809523809524,56014,M,1
1494,adj_Monitor8_ch4,28.329268292682926,56014,M,1
1496,adj_Monitor8_ch5,27.736263736263737,56014,M,1
1498,adj_Monitor8_ch6,41.41935483870968,56014,M,1
1500,adj_Monitor8_ch7,35.04838709677419,56014,M,1
1502,adj_Monitor8_ch8,30.0,56014,M,1
1504,adj_Monitor8_ch9,35.71830985915493,56014,M,1
